sentence_idx,word,tag
136,в,O
136,комисиите,O
136,по,O
136,едни,O
136,одобрени,O
136,от,O
136,всички,O
136,заедно,O
136,правила,O
136,.,O
137,Тези,O
137,правила,O
137,",",O
137,ние,O
137,се,O
137,събрахме,O
137,",",O
137,както,O
137,спомена,O
137,и,O
137,господин,O
137,Свиленски,B-PER
137,",",O
137,и,O
137,те,O
137,са,O
137,установени,O
137,от,O
137,практиката,O
137,.,O
138,Вие,O
138,сте,O
138,много,O
138,добре,O
138,запознати,O
138,с,O
138,тях,O
138,",",O
138,има,O
138,таблици,O
138,",",O
138,които,O
138,правят,O
138,изчисления,O
138,.,O
139,На,O
139,базата,O
139,на,O
139,тези,O
139,правила,O
139,общо,O
139,за,O
139,всички,O
139,комисии,O
139,ние,O
139,направихме,O
139,разпределение,O
139,",",O
139,което,O
139,беше,O
139,окей,O
139,за,O
139,всички,O
139,.,O
140,Всички,O
140,се,O
140,съгласиха,O
140,с,O
140,това,O
140,разпределение,O
140,.,O
141,Така,O
141,че,O
141,за,O
141,мен,O
141,е,O
141,малко,O
141,странно,O
141,как,O
141,сега,O
141,",",O
141,3,O
141,–,O
141,4,O
141,месеца,O
141,след,O
141,първоначалното,O
141,разпределение,O
141,на,O
141,местата,O
141,",",O
141,изведнъж,O
141,решихме,O
141,",",O
141,че,O
141,не,O
141,е,O
141,справедливо,O
141,",",O
141,някой,O
141,е,O
141,бил,O
141,облагодетелстван,O
141,.,O
142,Интересно,O
142,",",O
142,не,O
142,беше,O
142,спомената,O
142,групата,O
142,на,O
142,„,B-ORG
142,Продължаваме,I-ORG
142,Промяната,I-ORG
142,“,I-ORG
142,.,O
143,Тя,O
143,не,O
143,знам,O
143,как,O
143,винаги,O
143,не,O
143,се,O
143,оказва,O
143,от,O
143,страната,O
143,на,O
143,облагодетелстваните,O
143,",",O
143,но,O
143,това,O
143,е,O
143,съвсем,O
143,друга,O
143,тема,O
143,.,O
144,Така,O
144,че,O
144,що,O
144,се,O
144,отнася,O
144,до,O
144,Комисията,B-ORG
144,за,I-ORG
144,бюджет,I-ORG
144,и,I-ORG
144,финанси,I-ORG
144,и,O
144,Правната,B-ORG
144,комисия,I-ORG
144,",",O
144,там,O
144,има,O
144,23,O
144,души,O
144,в,O
144,Комисията,B-ORG
144,.,O
145,Като,O
145,вземете,O
145,бройките,O
145,на,O
145,отделните,O
145,групи,O
145,и,O
145,в,O
145,общите,O
145,240,O
145,депутати,O
145,",",O
145,излизат,O
145,теглата,O
145,в,O
145,комисиите,O
145,и,O
145,съответно,O
145,бройките,O
145,се,O
145,разпределят,O
145,по,O
145,пропорционален,O
145,начин,O
145,с,O
145,най-големия,O
145,остатък,O
145,.,O
146,В,O
146,тази,O
146,схема,O
146,",",O
146,която,O
146,е,O
146,одобрена,O
146,от,O
146,всички,O
146,",",O
146,ясно,O
146,се,O
146,вижда,O
146,колко,O
146,човека,O
146,трябва,O
146,да,O
146,има,O
146,ИТН,B-ORG
146,",",O
146,„,B-ORG
146,Демократична,I-ORG
146,България,I-ORG
146,“,I-ORG
146,",",O
146,„,B-ORG
146,Продължаваме,I-ORG
146,Промяната,I-ORG
146,“,I-ORG
146,",",O
146,ДПС,B-ORG
146,и,O
146,така,O
146,нататък,O
146,.,O
147,Така,O
147,че,O
147,",",O
147,ако,O
147,трябва,O
147,да,O
147,говорим,O
147,за,O
147,справедливост,O
147,",",O
147,има,O
147,само,O
147,един,O
147,възможен,O
147,и,O
147,подходящ,O
147,начин,O
147,как,O
147,разпределението,O
147,да,O
147,бъде,O
147,направено,O
147,отново,O
147,справедливо,O
147,и,O
147,той,O
147,е,O
147,да,O
147,направим,O
147,работна,O
147,група,O
147,",",O
147,да,O
147,седнем,O
147,",",O
147,да,O
147,погледнем,O
147,правилата,O
147,.,O
148,Ако,O
148,сме,O
148,съгласни,O
148,",",O
148,че,O
148,тези,O
148,правила,O
148,",",O
148,въпреки,O
148,многогодишната,O
148,практика,O
148,",",O
148,трябва,O
148,да,O
148,бъдат,O
148,променени,O
148,",",O
148,то,O
148,тогава,O
148,да,O
148,ги,O
148,променим,O
148,и,O
148,да,O
148,направим,O
148,ново,O
148,разпределение,O
148,на,O
148,комисиите,O
148,.,O
149,Това,O
149,е,O
149,единственият,O
149,смислен,O
149,и,O
149,възможен,O
149,начин,O
149,за,O
149,подхождане,O
149,в,O
149,този,O
149,случай,O
149,.,O
150,Благодаря,O
150,.,O
151,(,O
151,Ръкопляскания,O
151,от,O
151,„,B-ORG
151,Продължаваме,I-ORG
151,Промяната,I-ORG
151,“,I-ORG
151,.,O
151,),O
152,Благодаря,O
152,Ви,O
152,",",O
152,господин,O
152,Свиленски,B-PER
152,.,O
153,Втората,O
153,е,O
153,от,O
153,господин,O
153,Гюров,B-PER
153,и,O
153,третата,O
153,за,O
153,господин,O
153,Каримански,B-PER
153,.,O
154,Благодаря,O
154,",",O
154,уважаеми,O
154,господин,O
154,Председател,O
154,.,O
155,Уважаеми,O
155,колеги,O
155,народни,O
155,представители,O
155,!,O
156,Уважаема,O
156,госпожо,O
156,Митова,B-PER
156,",",O
156,седем,O
156,–,O
156,осем,O
156,минути,O
156,говорите,O
156,за,O
156,някакво,O
156,облагодетелстване,O
156,",",O
156,за,O
156,някакви,O
156,нарушени,O
156,пропорции,O
156,",",O
156,за,O
156,някакви,O
156,нарушени,O
156,правила,O
156,.,O
157,Може,O
157,би,O
157,Вие,O
157,знаете,O
157,по-добре,O
157,от,O
157,мен,O
157,",",O
157,има,O
157,30,O
157,-,O
157,годишна,O
157,парламентарна,O
157,практика,O
157,как,O
157,се,O
157,определят,O
157,парламентарните,O
157,комисии,O
157,.,O
158,Те,O
158,се,O
158,определят,O
158,именно,O
158,на,O
158,база,O
158,представителство,O
158,на,O
158,парламентарните,O
158,групи,O
158,",",O
158,но,O
158,не,O
158,в,O
158,една,O
158,комисия,O
158,",",O
158,а,O
158,във,O
158,всичките,O
158,23,O
158,комисии,O
158,.,O
159,И,O
159,ако,O
159,твърдите,O
159,",",O
159,че,O
159,БСП,B-ORG
159,са,O
159,най,O
159,облагодетелствани,O
159,за,O
159,това,O
159,",",O
159,че,O
159,имат,O
159,човек,O
159,и,O
159,осем,O
159,повече,O
159,във,O
159,всички,O
159,парламентарни,O
159,комисии,O
159,",",O
159,колегата,O
159,от,O
159,Комисията,B-ORG
159,по,I-ORG
159,жалбите,I-ORG
159,на,I-ORG
159,гражданите,I-ORG
159,се,O
159,отказва,O
159,в,O
159,този,O
159,момент,O
159,",",O
159,за,O
159,да,O
159,няма,O
159,този,O
159,човек,O
159,и,O
159,осем,O
159,",",O
159,който,O
159,е,O
159,в,O
159,повече,O
159,.,O
160,Но,O
160,това,O
160,е,O
160,математика,O
160,.,O
161,Няма,O
161,как,O
161,БСП,B-ORG
161,в,O
161,Правната,B-ORG
161,комисия,I-ORG
161,",",O
161,където,O
161,имат,O
161,"2,6",O
161,",",O
161,как,O
161,да,O
161,разделим,O
161,Крум,B-PER
161,Зарков,I-PER
161,на,O
161,две,O
161,–,O
161,половината,O
161,да,O
161,ходи,O
161,в,O
161,Правната,B-ORG
161,",",O
161,половината,O
161,да,O
161,ходи,O
161,в,O
161,Бюджетната,B-ORG
161,комисия,I-ORG
161,.,O
162,(,O
162,Смях,O
162,и,O
162,оживление,O
162,.,O
162,),O
163,Ако,O
163,са,O
163,двама,O
163,",",O
163,с,O
163,това,O
163,"0,6",O
163,какво,O
163,ще,O
163,се,O
163,случи,O
163,?,O
164,Затова,O
164,е,O
164,тази,O
164,пропорция,O
164,и,O
164,затова,O
164,казвам,O
164,",",O
164,че,O
164,има,O
164,парламентарна,O
164,практика,O
164,от,O
164,30,O
164,години,O
164,и,O
164,се,O
164,гледат,O
164,всички,O
164,комисии,O
164,в,O
164,комплект,O
164,.,O
165,И,O
165,няма,O
165,как,O
165,да,O
165,гледате,O
165,една,O
165,комисия,O
165,",",O
165,че,O
165,Вие,O
165,сте,O
165,ощетени,O
165,",",O
165,а,O
165,друга,O
165,комисия,O
165,",",O
165,че,O
165,не,O
165,са,O
165,ощетени,O
165,.,O
166,Вие,O
166,сама,O
166,казахте,O
166,:,O
166,предлагаме,O
166,двама,O
166,човека,O
166,в,O
166,Правната,B-ORG
166,и,O
166,Бюджетната,B-ORG
166,и,O
166,изтегляме,O
166,други,O
166,двама,O
166,от,O
166,други,O
166,комисии,O
166,.,O
167,Защо,O
167,ги,O
167,изтегляте,O
167,",",O
167,след,O
167,като,O
167,сте,O
167,ощетени,O
167,?,O
168,(,O
168,Реплика,O
168,от,O
168,народния,O
168,представител,O
168,Ива,B-PER
168,Митева,I-PER
168,.,O
168,),O
169,Тоест,O
169,Вие,O
169,не,O
169,променяте,O
169,нищо,O
169,",",O
169,а,O
169,променяте,O
169,…,O
169,(,O
169,Реплика,O
169,от,O
169,народния,O
169,представител,O
169,Ива,B-PER
169,Митева,I-PER
169,.,O
169,),O
170,Защо,O
170,ги,O
170,заменяте,O
170,",",O
170,нали,O
170,сте,O
170,ощетени,O
170,?,O
171,Нали,O
171,сте,O
171,ощетени,O
171,?,O
172,Трябва,O
172,само,O
172,да,O
172,добавяте,O
172,.,O
173,(,O
173,Реплика,O
173,от,O
173,народния,O
173,представител,O
173,Виктория,B-PER
173,Василева,I-PER
173,.,O
173,),O
174,Тоест,O
174,Вие,O
174,искате,O
174,друго,O
174,.,O
175,Вие,O
175,искате,O
175,промяна,O
175,в,O
175,едни,O
175,комисии,O
175,–,O
175,по,O
175,жалбите,O
175,на,O
175,гражданите,O
175,",",O
175,по,O
175,българите,O
175,в,O
175,чужбина,O
175,да,O
175,нямате,O
175,хора,O
175,",",O
175,а,O
175,в,O
175,другите,O
175,да,O
175,имате,O
175,по,O
175,пет,O
175,човека,O
175,примерно,O
175,.,O
176,Е,O
176,",",O
176,няма,O
176,как,O
176,да,O
176,стане,O
176,.,O
177,Пак,O
177,казвам,O
177,",",O
177,има,O
177,матрица,O
177,",",O
177,таблица,O
177,",",O
177,парламентарна,O
177,практика,O
177,.,O
178,Колегите,O
178,от,O
178,ГЕРБ,B-ORG
178,го,O
178,знаят,O
178,",",O
178,колегите,O
178,от,O
178,ДПС,B-ORG
178,го,O
178,знаят,O
178,.,O
179,Аз,O
179,тогава,O
179,ще,O
179,кажа,O
179,",",O
179,че,O
179,ние,O
179,сме,O
179,ощетени,O
179,в,O
179,Комисията,B-ORG
179,по,I-ORG
179,спорта,I-ORG
179,примерно,O
179,",",O
179,защото,O
179,имаме,O
179,право,O
179,на,O
179,"2,8",O
179,",",O
179,пък,O
179,имаме,O
179,двама,O
179,",",O
179,така,O
179,че,O
179,това,O
179,въобще,O
179,не,O
179,са,O
179,аргументи,O
179,.,O
180,(,O
180,Шум,O
180,и,O
180,реплики,O
180,.,O
180,),O
180,Колеги,O
180,",",O
180,предлагам,O
180,да,O
180,отхвърлим,O
180,всички,O
180,решения,O
180,.,O
181,Това,O
181,нещо,O
181,се,O
181,решава,O
181,на,O
181,Председателски,B-ORG
181,съвет,I-ORG
181,",",O
181,това,O
181,нещо,O
181,се,O
181,решава,O
181,с,O
181,диалог,O
181,",",O
181,а,O
181,не,O
181,с,O
181,решения,O
181,",",O
181,вкарани,O
181,ей,O
181,така,O
181,на,O
181,ангро,O
181,",",O
181,както,O
181,казват,O
181,някои,O
181,хора,O
181,(,O
181,шум,O
181,и,O
181,реплики,O
181,),O
181,",",O
181,и,O
181,да,O
181,ги,O
181,гледаме,O
181,днес,O
181,в,O
181,пленарната,O
181,зала,O
181,.,O
182,Благодаря,O
182,Ви,O
182,.,O
183,Благодаря,O
183,Ви,O
183,",",O
183,госпожо,O
183,Митева,B-PER
183,.,O
184,Георги,B-PER
184,Свиленски,I-PER
184,за,O
184,реплика,O
184,.,O
185,Имате,O
185,думата,O
185,",",O
185,господин,O
185,Свиленски,B-PER
185,.,O
186,Няма,O
186,какво,O
186,да,O
186,ме,O
186,репликирате,O
186,от,O
186,място,O
186,.,O
187,Големи,O
187,и,O
187,малки,O
187,–,O
187,сравнявайте,O
187,числата,O
187,",",O
187,ако,O
187,можете,O
187,изобщо,O
187,да,O
187,правите,O
187,сравнение,O
187,.,O
188,Ако,O
188,не,O
188,можете,O
188,",",O
188,това,O
188,е,O
188,за,O
188,Ваша,O
188,сметка,O
188,.,O
189,(,O
189,Шум,O
189,.,O
189,),O
190,Така,O
190,.,O
191,Колеги,O
191,",",O
191,моля,O
191,Ви,O
191,",",O
191,не,O
191,от,O
191,място,O
191,.,O
192,Вие,O
192,имате,O
192,12,O
192,.,O
193,Толкова,O
193,.,O
194,ИТН,B-ORG
194,има,O
194,тегло,O
194,"2,39",O
194,.,O
195,Четири,O
195,комисии,O
195,по,O
195,"2,39",O
195,би,O
195,трябвало,O
195,да,O
195,имаме,O
195,10,O
195,човека,O
195,",",O
195,а,O
195,имаме,O
195,8,O
195,представители,O
195,.,O
196,Да,O
196,не,O
196,продължавам,O
196,нататък,O
196,",",O
196,защото,O
196,цялата,O
196,сметка,O
196,е,O
196,явна,O
196,.,O
197,Моля,O
197,Ви,O
197,да,O
197,си,O
197,сметнете,O
197,за,O
197,всяка,O
197,една,O
197,парламентарна,O
197,група,O
197,.,O
198,(,O
198,Реплики,O
198,от,O
198,„,B-ORG
198,Продължаваме,I-ORG
198,Промяната,I-ORG
198,“,I-ORG
198,:,O
198,„,O
198,Къде,O
198,пише,O
198,големи,O
198,и,O
198,малки,O
198,комисии,O
198,?,O
199,Какво,O
199,е,O
199,голяма,O
199,комисия,O
199,?,O
200,“,O
200,),O
200,Естествено,O
200,",",O
200,че,O
200,най-голямата,O
200,комисия,O
200,е,O
200,с,O
200,23,O
200,членове,O
200,.,O
201,Толкова,O
201,.,O
202,Колеги,O
202,",",O
202,моля,O
202,за,O
202,тишина,O
202,в,O
202,залата,O
202,.,O
203,Прекалено,O
203,е,O
203,шумно,O
203,.,O
204,Уважаеми,O
204,господин,O
204,Председател,O
204,",",O
204,уважаеми,O
204,госпожи,O
204,и,O
204,господа,O
204,народни,O
204,представители,O
204,!,O
205,Правя,O
205,реплика,O
205,на,O
205,госпожа,O
205,Митева,B-PER
205,.,O
206,Госпожо,O
206,Митева,B-PER
206,",",O
206,трябваше,O
206,по-точно,O
206,в,O
206,цифрите,O
206,и,O
206,аз,O
206,сега,O
206,ще,O
206,се,O
206,опитам,O
206,да,O
206,кажа,O
206,още,O
206,по-точно,O
206,това,O
206,",",O
206,което,O
206,Вие,O
206,поднесохте,O
206,тук,O
206,от,O
206,тази,O
206,трибуна,O
206,",",O
206,тъй,O
206,като,O
206,чувам,O
206,от,O
206,хора,O
206,",",O
206,които,O
206,се,O
206,занимават,O
206,с,O
206,икономика,O
206,и,O
206,финанси,O
206,",",O
206,че,O
206,някак,O
206,си,O
206,са,O
206,сметнали,O
206,",",O
206,пък,O
206,не,O
206,са,O
206,досмятали,O
206,докрай,O
206,.,O
207,Затова,O
207,нека,O
207,да,O
207,бъдем,O
207,точни,O
207,в,O
207,теглата,O
207,.,O
208,Точно,O
208,в,O
208,теглата,O
208,",",O
208,защото,O
208,ще,O
208,напомня,O
208,на,O
208,госпожа,O
208,Митева,B-PER
208,",",O
208,вероятно,O
208,е,O
208,забравила,O
208,в,O
208,началото,O
208,",",O
208,когато,O
208,обсъждахме,O
208,разпределението,O
208,на,O
208,комисиите,O
208,",",O
208,че,O
208,някои,O
208,членове,O
208,на,O
208,парламентарни,O
208,групи,O
208,неглижираха,O
208,нашето,O
208,предложение,O
208,и,O
208,счетоха,O
208,",",O
208,че,O
208,те,O
208,имат,O
208,много,O
208,по-тежко,O
208,мнение,O
208,.,O
209,Затова,O
209,",",O
209,ако,O
209,имаме,O
209,четири,O
209,големи,O
209,комисии,O
209,по,O
209,23,O
209,народни,O
209,представители,O
209,",",O
209,то,O
209,би,O
209,трябвало,O
209,да,O
209,сметнем,O
209,спрямо,O
209,теглата,O
209,за,O
209,всяка,O
209,една,O
209,от,O
209,парламентарните,O
209,групи,O
209,това,O
209,колко,O
209,прави,O
209,.,O
210,(,O
210,Реплики,O
210,.,O
210,),O
211,И,O
211,затова,O
211,",",O
211,ако,O
211,теглото,O
211,",",O
211,господин,O
211,Свиленски,B-PER
211,",",O
211,е,O
211,"2,49",O
211,",",O
211,а,O
211,не,O
211,"2,69",O
211,",",O
211,грешна,O
211,Ви,O
211,е,O
211,сметката,O
211,",",O
211,сметнете,O
211,го,O
211,отново,O
211,(,O
211,реплика,O
211,от,O
211,народния,O
211,представител,O
211,Георги,B-PER
211,Свиленски,I-PER
211,),O
211,",",O
211,"2,49",O
211,е,O
211,на,O
211,БСП,B-ORG
211,",",O
211,"2,49",O
211,Ви,O
211,е,O
211,.,O
212,Ако,O
212,теглото,O
212,Ви,O
212,е,O
212,"2,49",O
212,",",O
212,по,O
212,четири,O
212,комисии,O
212,не,O
212,прави,O
212,12,O
212,човека,O
212,.,O
213,Четири,O
213,комисии,O
213,са,O
213,по,O
213,23,O
213,-,O
213,ма,O
213,.,O
214,Толкова,O
214,.,O
215,Така,O
215,",",O
215,"2,49",O
215,по,O
215,четири,O
215,големи,O
215,комисии,O
215,прави,O
215,10,O
215,представители,O
215,",",O
215,а,O
215,Вие,O
215,имате,O
215,12,O
215,.,O
216,Толкова,O
216,!,O
217,За,O
217,процедура,O
217,–,O
217,господин,O
217,Свиленски,B-PER
217,.,O
218,Аз,O
218,не,O
218,знам,O
218,какво,O
218,да,O
218,отговоря,O
218,.,O
219,Мисля,O
219,",",O
219,че,O
219,сметките,O
219,са,O
219,ясни,O
219,.,O
220,Мисля,O
220,",",O
220,че,O
220,трябва,O
220,да,O
220,спрем,O
220,да,O
220,си,O
220,говорим,O
220,просто,O
220,ей,O
220,така,O
220,",",O
220,за,O
220,да,O
220,излезем,O
220,да,O
220,кажем,O
220,нещо,O
220,.,O
221,Излизаме,O
221,",",O
221,казваме,O
221,нещо,O
221,",",O
221,нарушаваме,O
221,Правилника,O
221,;,O
221,излизаме,O
221,",",O
221,казваме,O
221,нещо,O
221,",",O
221,нарушаваме,O
221,Конституцията,O
221,.,O
222,Просто,O
222,си,O
222,правим,O
222,каквото,O
222,си,O
222,искаме,O
222,.,O
223,Гледам,O
223,",",O
223,че,O
223,и,O
223,математиката,O
223,я,O
223,нарушаваме,O
223,.,O
224,Значи,O
224,",",O
224,„,B-ORG
224,Продължаваме,I-ORG
224,Промяната,I-ORG
224,“,I-ORG
224,сте,O
224,си,O
224,взели,O
224,толкова,O
224,",",O
224,колкото,O
224,Ви,O
224,се,O
224,полага,O
224,.,O
225,Имате,O
225,131,O
225,членове,O
225,",",O
225,имате,O
225,право,O
225,на,O
225,"130,93",O
225,макс,O
225,.,O
226,Оттам,O
226,нататък,O
226,отиваме,O
226,към,O
226,БСП,B-ORG
226,–,O
226,52,O
226,имат,O
226,",",O
226,полага,O
226,им,O
226,се,O
226,"50,8",O
226,.,O
227,ИТН,B-ORG
227,–,O
227,48,O
227,",",O
227,полага,O
227,им,O
227,се,O
227,"48,85",O
227,.,O
228,ДБ,O
228,–,O
228,39,O
228,са,O
228,взели,O
228,",",O
228,полага,O
228,им,O
228,се,O
228,"31,26",O
228,.,O
229,ГЕРБ,B-ORG
229,–,O
229,112,O
229,са,O
229,взели,O
229,",",O
229,имат,O
229,право,O
229,на,O
229,"115,29",O
229,.,O
230,ДПС,B-ORG
230,–,O
230,62,O
230,са,O
230,взели,O
230,",",O
230,имат,O
230,право,O
230,на,O
230,"66,44",O
230,.,O
231,(,O
231,Шум,O
231,и,O
231,реплики,O
231,от,O
231,ДПС,B-ORG
231,.,O
231,),O
232,ВЪЗРАЖДАНЕ,B-ORG
232,–,O
232,25,O
232,са,O
232,взели,O
232,",",O
232,имат,O
232,право,O
232,на,O
232,"25,4",O
232,.,O
233,Затова,O
233,казах,O
233,",",O
233,че,O
233,те,O
233,имат,O
233,претенции,O
233,",",O
233,защото,O
233,изчислявайки,O
233,в,O
233,големите,O
233,комисии,O
233,",",O
233,които,O
233,наистина,O
233,са,O
233,най-важни,O
233,",",O
233,ако,O
233,умножите,O
233,23,O
233,по,O
233,четири,O
233,",",O
233,по,O
233,броя,O
233,на,O
233,народните,O
233,представители,O
233,и,O
233,го,O
233,разделите,O
233,на,O
233,24,O
233,",",O
233,„,B-ORG
233,БСП,I-ORG
233,за,I-ORG
233,България,I-ORG
233,“,I-ORG
233,",",O
233,господин,O
233,Свиленски,B-PER
233,",",O
233,имате,O
233,"9,96",O
233,–,O
233,точно,O
233,10,O
233,народни,O
233,представители,O
233,",",O
233,Вие,O
233,имате,O
233,12,O
233,.,O
234,И,O
234,само,O
234,искам,O
234,да,O
234,обърна,O
234,внимание,O
234,",",O
234,че,O
234,ние,O
234,от,O
234,10,O
234,март,O
234,молим,O
234,и,O
234,апелираме,O
234,за,O
234,преразглеждане,O
234,на,O
234,комисиите,O
234,в,O
234,коалиционния,O
234,съвет,O
234,.,O
235,От,O
235,10,O
235,март,O
235,",",O
235,това,O
235,са,O
235,два,O
235,месеца,O
235,!,O
236,Два,O
236,месеца,O
236,!,O
237,На,O
237,първата,O
237,среща,O
237,ни,O
237,се,O
237,каза,O
237,:,O
237,да,O
237,",",O
237,имате,O
237,право,O
237,",",O
237,да,O
237,",",O
237,ще,O
237,го,O
237,направим,O
237,",",O
237,и,O
237,оттам,O
237,нататък,O
237,разговорът,O
237,приключи,O
237,.,O
238,Затова,O
238,стигнахме,O
238,дотук,O
238,",",O
238,за,O
238,да,O
238,си,O
238,кажем,O
238,истината,O
238,такава,O
238,",",O
238,каквато,O
238,е,O
238,.,O
239,По,O
239,отношение,O
239,на,O
239,комисиите,O
239,",",O
239,да,O
239,",",O
239,в,O
239,началото,O
239,",",O
239,на,O
239,първата,O
239,среща,O
239,мисля,O
239,",",O
239,че,O
239,съотношението,O
239,беше,O
239,друго,O
239,.,O
240,След,O
240,това,O
240,си,O
240,признавам,O
240,",",O
240,че,O
240,не,O
240,съм,O
240,участвала,O
240,с,O
240,господин,O
240,Каримански,B-PER
240,в,O
240,следващите,O
240,срещи,O
240,",",O
240,явно,O
240,нещата,O
240,са,O
240,изпуснати,O
240,.,O
241,За,O
241,съжаление,O
241,",",O
241,по,O
241,отношение,O
241,на,O
241,председателите,O
241,на,O
241,комисиите,O
241,няма,O
241,текст,O
241,в,O
241,Правилника,O
241,",",O
241,затова,O
241,и,O
241,се,O
241,допусна,O
241,всички,O
241,председатели,O
241,на,O
241,комисиите,O
241,да,O
241,бъдат,O
241,от,O
241,управляващото,O
241,мнозинство,O
241,",",O
241,което,O
241,",",O
241,господин,O
241,Свиленски,B-PER
241,",",O
241,в,O
241,30,O
241,-,O
241,годишната,O
241,история,O
241,на,O
241,Народното,B-ORG
241,събрание,I-ORG
241,никога,O
241,не,O
241,се,O
241,е,O
241,случвало,O
241,.,O
242,Благодаря,O
242,Ви,O
242,.,O
243,(,O
243,Ръкопляскания,O
243,от,O
243,ГЕРБ-СДС,B-ORG
243,и,O
243,ДПС,B-ORG
243,.,O
243,),O
244,Благодаря,O
244,Ви,O
244,",",O
244,господин,O
244,Каримански,B-PER
244,.,O
245,Колеги,O
245,",",O
245,моля,O
245,за,O
245,малко,O
245,тишина,O
245,в,O
245,залата,O
245,",",O
245,тъй,O
245,като,O
245,е,O
245,прекалено,O
245,шумно,O
245,.,O
246,Който,O
246,има,O
246,желание,O
246,да,O
246,се,O
246,изкаже,O
246,",",O
246,ще,O
246,има,O
246,възможност,O
246,да,O
246,го,O
246,направи,O
246,в,O
246,рамките,O
246,на,O
246,дискусията,O
246,.,O
247,Господин,O
247,Ненков,O
247,",",O
247,извинявайте,O
247,",",O
247,но,O
247,господин,O
247,Каримански,B-PER
247,беше,O
247,поискал,O
247,трета,O
247,реплика,O
247,доста,O
247,по-рано,O
247,.,O
248,Заповядайте,O
248,за,O
248,дуплика,O
248,.,O
249,В,O
249,крайна,O
249,сметка,O
249,",",O
249,ако,O
249,искате,O
249,",",O
249,ето,O
249,цялата,O
249,сметка,O
249,тук,O
249,",",O
249,мога,O
249,да,O
249,Ви,O
249,я,O
249,покажа,O
249,(,O
249,показва,O
249,документи,O
249,),O
249,",",O
249,за,O
249,всяка,O
249,една,O
249,комисия,O
249,с,O
249,относителни,O
249,тегла,O
249,и,O
249,всяко,O
249,относително,O
249,тегло,O
249,може,O
249,да,O
249,бъде,O
249,пресметнато,O
249,.,O
250,Така,O
250,че,O
250,",",O
250,моля,O
250,Ви,O
250,",",O
250,не,O
250,се,O
250,връщайте,O
250,в,O
250,средния,O
250,курс,O
250,на,O
250,образованието,O
250,си,O
250,.,O
251,Времето,O
251,изтече,O
251,",",O
251,господин,O
251,Каримански,B-PER
251,.,O
252,Добър,O
252,ден,O
252,.,O
253,Благодаря,O
253,Ви,O
253,",",O
253,господин,O
253,Председател,O
253,.,O
254,Колеги,O
254,",",O
254,парламентът,O
254,обича,O
254,да,O
254,се,O
254,забавлява,O
254,по,O
254,този,O
254,начин,O
254,–,O
254,с,O
254,интриги,O
254,и,O
254,някакви,O
254,вътрешни,O
254,атаки,O
254,",",O
254,но,O
254,тази,O
254,работа,O
254,не,O
254,изглежда,O
254,добре,O
254,.,O
255,И,O
255,затова,O
255,ми,O
255,се,O
255,иска,O
255,да,O
255,се,O
255,върнем,O
255,към,O
255,някаква,O
255,плоскост,O
255,на,O
255,здравия,O
255,разум,O
255,.,O
256,Не,O
256,е,O
256,мястото,O
256,в,O
256,парламентарна,O
256,зала,O
256,за,O
256,тези,O
256,неща,O
256,",",O
256,да,O
256,се,O
256,правят,O
256,тези,O
256,сметки,O
256,.,O
257,(,O
257,Ръкопляскания,O
257,от,O
257,„,B-ORG
257,БСП,I-ORG
257,за,I-ORG
257,България,I-ORG
257,“,I-ORG
257,.,O
257,),O
257,Затова,O
257,искам,O
257,",",O
257,разбира,O
257,се,O
257,",",O
257,когато,O
257,в,O
257,един,O
257,политически,O
257,процес,O
257,вече,O
257,взети,O
257,решения,O
257,изведнъж,O
257,решаваме,O
257,да,O
257,ги,O
257,преразгледаме,O
257,",",O
257,това,O
257,поставя,O
257,много,O
257,важни,O
257,политически,O
257,въпроси,O
257,",",O
257,но,O
257,няма,O
257,да,O
257,се,O
257,занимавам,O
257,с,O
257,това,O
257,.,O
258,Искам,O
258,да,O
258,направя,O
258,едно,O
258,прагматично,O
258,предложение,O
258,и,O
258,да,O
258,декларирам,O
258,–,O
258,ако,O
258,в,O
258,крайна,O
258,сметка,O
258,се,O
258,стигне,O
258,до,O
258,заключението,O
258,",",O
258,че,O
258,обективно,O
258,наистина,O
258,ние,O
258,по,O
258,някакъв,O
258,начин,O
258,сме,O
258,получили,O
258,повече,O
258,и,O
258,конкретно,O
258,в,O
258,Правната,B-ORG
258,комисия,I-ORG
258,",",O
258,аз,O
258,лично,O
258,ще,O
258,напусна,O
258,Комисията,B-ORG
258,",",O
258,без,O
258,да,O
258,правя,O
258,от,O
258,това,O
258,никаква,O
258,драма,O
258,.,O
259,Но,O
259,смятам,O
259,",",O
259,че,O
259,ако,O
259,една,O
259,формула,O
259,",",O
259,която,O
259,е,O
259,изградена,O
259,на,O
259,много,O
259,допускани,O
259,и,O
259,взети,O
259,решения,O
259,",",O
259,един,O
259,елемент,O
259,от,O
259,нея,O
259,тръгнем,O
259,да,O
259,преразглеждаме,O
259,",",O
259,по-разумно,O
259,е,O
259,да,O
259,я,O
259,преразгледаме,O
259,цялата,O
259,",",O
259,особено,O
259,защото,O
259,",",O
259,и,O
259,аз,O
259,съм,O
259,го,O
259,казвал,O
259,тук,O
259,в,O
259,момента,O
259,",",O
259,в,O
259,който,O
259,се,O
259,гласуваха,O
259,комисиите,O
259,",",O
259,главният,O
259,недостатък,O
259,на,O
259,това,O
259,",",O
259,което,O
